ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,mode,ctrl,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,pid_p_roll,pid_d_roll,pid_i_roll,pid_p_pitch,pid_d_pitch,pid_i_pitch,u_diff_deg,u_sym_deg,left_inc_deg,right_inc_deg,left_deg,right_deg,morph_deg,left_pwm,right_pwm,morph_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
18393,29231,18472,15250,379,0,3,0,-0.39983,0.97564,9.79109,-0.005326,-0.008522,-0.009587,6.186,0.604,31.029,16.639,52.7356,21.8242,259.8972,654.3043,188.0205,-0.0228237,0.0480199,-0.0119862,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18434,22139,18395,15182,381,0,3,0,-0.39265,0.97564,9.79468,-0.005326,-0.009587,-0.009587,6.181,0.631,31.02,16.4956,52.691,21.9799,258.5305,655.8336,191.0537,-0.0227174,0.0476413,-0.0119748,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18499,18423,17968,14767,382,0,3,0,-0.39504,0.98282,9.78989,-0.006392,-0.007457,-0.009587,6.177,0.656,31.009,16.2841,52.6248,22.2081,256.5999,658.386,195.6477,-0.0225623,0.0470857,-0.0119595,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18538,23184,33104,29930,383,0,3,0,-0.38786,0.97564,9.80306,-0.006392,-0.009587,-0.010653,6.175,0.657,31.003,16.217,52.6018,22.2837,256.0221,659.2885,197.2024,-0.0225081,0.0469072,-0.0119526,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18593,36268,18581,15323,385,0,3,0,-0.39504,0.98043,9.7875,-0.006392,-0.008522,-0.010653,6.191,0.604,30.985,16.0647,52.5506,22.4417,255.0366,662.3084,200.9467,-0.0224013,0.0465205,-0.0119403,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18657,39142,25098,16864,387,0,3,0,-0.37828,0.96247,9.74679,-0.003196,-0.001065,-0.008522,6.201,0.603,30.979,15.9196,52.4995,22.6001,253.9105,664.6824,204.4795,-0.0222864,0.0461391,-0.0119291,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18686,25289,28386,20143,388,0,3,0,-0.37828,0.97444,9.76954,-0.006392,-0.005326,-0.010653,6.198,0.61,30.976,15.8508,52.4739,22.6794,253.3262,665.6574,206.1651,-0.0222258,0.0459536,-0.0119245,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18745,18476,18439,15266,390,0,3,0,-0.39385,0.97085,9.77672,-0.004261,-0.009587,-0.009587,6.189,0.646,30.97,15.6382,52.3988,22.9218,251.3392,668.2271,211.1462,-0.0220451,0.0453804,-0.011913,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18793,29336,18504,15227,391,0,3,0,-0.38906,0.96965,9.78271,-0.006392,-0.007457,-0.009587,6.182,0.659,30.968,15.5051,52.3491,23.0769,250.1599,670.0464,214.43,-0.0219265,0.0450196,-0.0119052,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18840,28573,17978,14784,393,0,3,0,-0.38786,0.98402,9.79468,-0.005326,-0.009587,-0.009587,6.181,0.672,30.964,15.3705,52.3048,23.2247,248.936,671.9036,217.6116,-0.0218215,0.044662,-0.0119011,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18899,18025,18235,14740,394,0,3,0,-0.39744,0.98521,9.78989,-0.007457,-0.007457,-0.010653,6.167,0.727,30.961,15.1772,52.2426,23.4395,246.9807,674.0601,222.0233,-0.0216685,0.0441416,-0.0118948,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18946,28744,18410,15210,395,0,3,0,-0.39025,0.98162,9.79468,-0.005326,-0.008522,-0.010653,6.167,0.73,30.957,15.0571,52.2002,23.5758,245.94,675.9265,225.0617,-0.0215678,0.0438189,-0.0118891,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
18995,29804,18484,15251,396,0,3,0,-0.38666,0.96965,9.78151,-0.006392,-0.007457,-0.009587,6.162,0.736,30.953,14.9349,52.1551,23.7168,244.8766,677.8186,228.2171,-0.0214606,0.0434879,-0.0118815,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
19034,18767,38957,30424,397,0,3,0,-0.39624,0.97324,9.78031,-0.006392,-0.007457,-0.010653,6.155,0.756,30.952,14.8747,52.1347,23.7857,244.2563,678.4924,229.651,-0.0214094,0.0433231,-0.011878,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
19087,33561,19085,15341,399,0,3,0,-0.39265,0.99359,9.7851,-0.004261,-0.009587,-0.009587,6.181,0.693,30.944,14.7413,52.0892,23.9236,243.4352,681.7041,233.3584,-0.0213144,0.0429828,-0.0118747,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
19133,27627,18404,15195,401,0,3,0,-0.38786,0.98402,9.78271,-0.005326,-0.007457,-0.009587,6.177,0.711,30.944,14.6172,52.0455,24.0645,242.2834,683.5178,236.5138,-0.0212091,0.0426468,-0.01187,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
19193,18499,18902,15693,402,0,3,0,-0.39624,0.96367,9.79468,-0.005326,-0.009587,-0.010653,6.158,0.765,30.944,14.437,51.9823,24.2739,240.4292,685.6515,240.9689,-0.0210506,0.0421506,-0.011862,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
19240,23609,17968,14746,404,0,3,0,-0.39624,0.97683,9.79348,-0.006392,-0.008522,-0.009587,6.156,0.774,30.94,14.3149,51.9414,24.4088,239.3065,687.579,244.0944,-0.0209538,0.0418237,-0.0118578,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
