ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
3473,0.264648,-0.028442,0.991577,1.026681,-0.305176,-4.882812,-0.183105,-1.643,-14.938,-1.956,-15.527,-0.177,-2.493,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3523,0.261230,-0.032104,0.986816,1.021312,0.305176,-3.479004,0.427246,-1.863,-14.820,-1.967,-15.581,-0.186,-1.052,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3573,0.278198,-0.035522,0.976807,1.016271,0.366211,1.403809,-0.061035,-2.083,-15.887,-1.971,-15.615,-0.185,0.130,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3623,0.273560,-0.035156,0.976929,1.015116,1.098633,-0.061035,0.244141,-2.061,-15.634,-1.971,-15.548,0.128,0.658,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3673,0.270142,-0.033447,0.975586,1.012849,0.488281,0.366211,-0.122070,-1.964,-15.469,-1.966,-15.526,0.017,0.147,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3723,0.260132,-0.029907,0.998291,1.032060,-0.427246,-1.647949,-0.061035,-1.716,-14.599,-1.965,-15.564,-0.100,-1.029,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3764,0.270386,-0.033569,0.984131,1.021151,0.305176,-0.854492,0.061035,-1.954,-15.354,-1.875,-15.574,1.518,-0.386,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3823,0.287109,-0.041382,0.954956,0.998041,2.441406,1.342773,0.183105,-2.481,-16.719,-1.843,-15.446,0.636,1.948,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3873,0.273926,-0.031982,0.972412,1.010764,0.183105,-4.760742,-0.061035,-1.884,-15.724,-1.831,-15.379,0.183,-0.874,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3923,0.277832,-0.034302,0.973145,1.012609,0.488281,-0.427246,0.000000,-2.019,-15.925,-1.841,-15.420,0.015,-0.461,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3964,0.273682,-0.033081,0.971558,1.009911,0.183105,-2.868652,-0.061035,-1.950,-15.724,-1.849,-15.439,-0.066,-1.047,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4023,0.267944,-0.033203,0.978516,1.015081,0.488281,-1.037598,0.183105,-1.943,-15.305,-1.863,-15.457,-0.089,-0.192,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4073,0.273560,-0.033691,0.977051,1.015184,0.427246,-0.122070,0.000000,-1.975,-15.633,-1.873,-15.466,-0.017,-0.105,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4123,0.262817,-0.033936,0.978516,1.013764,0.610352,-1.342773,0.061035,-1.986,-15.026,-1.879,-15.455,0.021,-0.303,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4164,0.274292,-0.035034,0.970093,1.008734,0.244141,-2.441406,0.122070,-2.068,-15.778,-1.896,-15.463,-0.653,-0.226,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4223,0.292969,-0.044189,0.953491,0.998463,2.929688,2.990723,0.122070,-2.653,-17.063,-1.913,-15.303,0.277,2.771,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4273,0.291138,-0.033813,0.955933,0.999856,-4.028320,-13.488770,0.305176,-2.026,-16.929,-1.903,-15.295,-0.818,-4.265,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4323,0.287598,-0.036133,0.973511,1.015747,0.793457,0.000000,0.122070,-2.126,-16.448,-1.928,-15.403,-0.087,-0.897,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4365,0.270630,-0.031860,0.981567,1.018690,-0.366211,-1.098633,-0.122070,-1.859,-15.406,-1.929,-15.424,-0.233,-0.668,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4423,0.240601,-0.028198,1.004028,1.032839,2.380371,3.723145,-0.732422,-1.609,-13.471,-1.931,-15.330,0.572,4.099,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4473,0.260620,-0.033936,0.979736,1.014376,1.342773,-3.234863,0.061035,-1.984,-14.888,-1.925,-15.250,0.324,0.051,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4523,0.261230,-0.036011,0.983887,1.018612,1.220703,-2.990723,-0.183105,-2.096,-14.860,-1.930,-15.300,0.095,-1.099,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
4565,0.277954,-0.036865,0.969849,1.009566,0.854492,1.281738,-0.122070,-2.177,-15.981,-1.959,-15.425,0.159,-0.767,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
